Session_ID,Session_Date,Session_Time,Station_ID,Station_Location,Vehicle_Type,Connector_Type,Battery_Start_Percent,Battery_End_Percent,Charging_Duration_Min,Energy_Consumed_kWh,Charging_Status,Failure_Reason,Station_Status,Payment_Status,Charging_Cost
SES-13696,2025-09-27,06:14:00,STN-VSKP-01,Visakhapatnam,SUV,Type 2,40,73,42,28.33,Completed,None,Charging,Paid,452.04
SES-13697,2025-09-27,18:54:11,STN-BLR-01,Bengaluru,Hatchback,CCS,22,42,39,7.63,Completed,None,Available,Paid,128.80
SES-13698,2025-09-27,18:41:41,STN-VSKP-01,Visakhapatnam,SUV,CHAdeMO,27,76,59,43.26,Completed,None,Available,Paid,688.95
SES-13699,2025-09-28,16:30:10,STN-VSKP-01,Visakhapatnam,Hatchback,Type 2,81,100,43,7.79,Completed,None,Charging,Paid,130.98
SES-13700,2025-09-28,22:08:46,STN-MUM-01,Mumbai,Sedan,Type 2,53,65,14,6.33,Completed,None,Charging,Paid,112.96
SES-13701,2025-09-28,09:30:08,STN-MUM-02,Mumbai,Hatchback,CCS,46,92,89,20.05,Completed,None,Charging,Paid,318.27
SES-13702,2025-09-28,17:38:53,STN-MUM-01,Mumbai,Sedan,Type 2,48,63,21,7.80,Completed,None,Available,Paid,124.30
SES-13703,2025-09-28,11:23:07,STN-CHE-01,Chennai,SUV,Type 2,5,49,85,34.83,Completed,None,Available,Paid,552.68
SES-13704,2025-09-28,08:47:29,STN-MUM-01,Mumbai,SUV,Type 2,11,12,84,0.40,Failed,Payment Failure,Maintenance,Failed,0.00
SES-13705,2025-09-28,21:54:08,STN-VSKP-01,Visakhapatnam,SUV,CHAdeMO,52,57,61,1.75,Cancelled,None,Available,Refunded,0.00
SES-13706,2025-09-28,18:43:47,STN-CBE-01,Coimbatore,SUV,CHAdeMO,89,100,60,8.81,Completed,None,Available,Paid,145.94
SES-13707,2025-09-28,05:07:00,STN-HYD-01,Hyderabad,Sedan,CCS,20,40,30,10.35,Completed,None,Charging,Paid,188.17
SES-13708,2025-09-28,08:46:35,STN-DEL-01,Delhi,SUV,Type 2,52,100,80,42.70,Completed,None,Charging,Paid,694.07
SES-13709,2025-09-28,18:04:49,STN-CHE-01,Chennai,SUV,CCS,82,88,67,2.28,Cancelled,None,Available,Refunded,0.00
SES-13710,2025-09-28,09:17:19,STN-BLR-02,Bengaluru,Sedan,CCS,47,100,107,27.62,Completed,None,Available,Paid,451.35
SES-13711,2025-09-28,17:04:29,STN-CBE-01,Coimbatore,Sedan,CCS,55,95,73,23.07,Completed,None,Available,Paid,401.91
SES-13712,2025-09-28,18:17:45,STN-CBE-01,Coimbatore,Hatchback,Type 2,70,72,102,0.80,Failed,Payment Failure,Maintenance,Failed,0.00
SES-13713,2025-09-28,00:05:26,STN-VIJ-01,Vijayawada,Hatchback,CHAdeMO,35,44,15,3.61,Completed,None,Available,Paid,63.52
SES-13714,2025-09-28,08:28:27,STN-DEL-02,Delhi,Sedan,CCS,43,100,109,33.39,Completed,None,Available,Paid,597.95
SES-13715,2025-09-28,11:52:11,STN-DEL-02,Delhi,Sedan,CCS,13,70,107,34.47,Completed,None,Charging,Paid,565.41
SES-13716,2025-09-29,18:33:54,STN-MUM-02,Mumbai,Sedan,CHAdeMO,45,54,58,3.18,Cancelled,None,Maintenance,Refunded,0.00
SES-13717,2025-09-29,04:22:44,STN-HYD-01,Hyderabad,Hatchback,Type 2,67,100,81,14.18,Completed,None,Available,Paid,240.74
SES-13718,2025-09-29,08:16:47,STN-BLR-01,Bengaluru,Hatchback,CCS,18,46,46,12.29,Completed,None,Charging,Paid,198.17
SES-13719,2025-09-29,17:39:30,STN-HYD-01,Hyderabad,Sedan,CCS,62,76,19,6.95,Completed,None,Available,Paid,112.60
SES-13720,2025-09-29,09:49:57,STN-DEL-01,Delhi,Hatchback,Type 2,78,78,89,0.00,Failed,Payment Failure,Offline,Failed,0.00
SES-13721,2025-09-29,18:05:27,STN-CHE-01,Chennai,Sedan,CHAdeMO,88,100,75,6.96,Completed,None,Available,Paid,117.24
SES-13722,2025-09-29,12:57:44,STN-MUM-02,Mumbai,Sedan,CCS,68,100,65,17.18,Completed,None,Charging,Paid,260.15
SES-13723,2025-09-29,19:37:28,STN-HYD-01,Hyderabad,Crossover,CCS,32,100,92,42.96,Completed,None,Charging,Paid,663.98
SES-13724,2025-09-29,17:31:09,STN-HYD-02,Hyderabad,Hatchback,CCS,8,62,80,21.82,Completed,None,Available,Paid,346.05
SES-13725,2025-09-30,09:00:38,STN-BLR-01,Bengaluru,Hatchback,CCS,38,100,75,25.35,Completed,None,Charging,Paid,455.71
SES-13726,2025-09-30,19:44:02,STN-HYD-01,Hyderabad,SUV,Type 2,8,16,54,2.83,Cancelled,None,Available,Refunded,0.00
SES-13727,2025-09-30,03:36:30,STN-MUM-02,Mumbai,Sedan,CHAdeMO,74,100,96,15.36,Completed,None,Available,Paid,249.06
SES-13728,2025-09-30,14:21:17,STN-HYD-02,Hyderabad,Hatchback,Type 2,62,100,104,16.07,Completed,None,Available,Paid,296.42
SES-13729,2025-09-30,17:05:02,STN-BLR-02,Bengaluru,Hatchback,CHAdeMO,90,100,77,4.37,Completed,None,Available,Paid,74.44
SES-13730,2025-09-30,15:08:27,STN-CBE-01,Coimbatore,Sedan,CHAdeMO,8,71,73,36.75,Completed,None,Available,Paid,590.66
SES-13731,2025-09-30,10:27:26,STN-CHE-01,Chennai,SUV,CCS,54,69,25,12.86,Completed,None,Available,Paid,229.11
SES-13732,2025-09-30,08:37:42,STN-CHE-01,Chennai,Hatchback,CCS,9,20,19,4.06,Completed,None,Available,Paid,69.66
SES-13733,2025-09-30,22:26:45,STN-BLR-02,Bengaluru,Crossover,Type 2,79,97,30,13.45,Completed,None,Available,Paid,229.11
SES-13734,2025-09-30,19:48:10,STN-KOL-01,Kolkata,Hatchback,CCS,49,100,101,20.44,Completed,None,Available,Paid,333.65
SES-13735,2025-09-30,18:52:16,STN-MUM-01,Mumbai,Hatchback,Type 2,39,100,119,23.94,Completed,None,Available,Paid,372.55
SES-13736,2025-09-30,20:06:29,STN-DEL-02,Delhi,Sedan,CCS,87,100,21,7.39,Completed,None,Available,Paid,115.24
SES-13737,2025-09-30,16:24:31,STN-HYD-02,Hyderabad,SUV,Type 2,79,94,22,11.76,Completed,None,Available,Paid,202.18
SES-13738,2025-09-30,19:07:04,STN-CBE-01,Coimbatore,Hatchback,Type 2,79,100,113,8.84,Completed,None,Charging,Paid,141.65
SES-13739,2025-09-30,03:07:48,STN-BLR-01,Bengaluru,Sedan,CCS,31,78,90,25.39,Completed,None,Available,Paid,452.41
SES-13740,2025-09-30,16:58:54,STN-HYD-01,Hyderabad,Hatchback,Type 2,6,79,91,29.74,Completed,None,Available,Paid,470.58
SES-13741,2025-09-30,08:35:54,STN-CBE-01,Coimbatore,Crossover,CCS,58,68,19,6.69,Completed,None,Available,Paid,122.58
SES-13742,2025-10-01,08:12:13,STN-DEL-01,Delhi,Sedan,CCS,76,76,101,0.00,Failed,Payment Failure,Maintenance,Failed,0.00
SES-13743,2025-10-01,17:47:29,STN-DEL-02,Delhi,Hatchback,Type 2,88,100,22,4.48,Completed,None,Charging,Paid,73.40
SES-13744,2025-10-01,16:12:57,STN-MUM-02,Mumbai,Hatchback,CCS,83,100,43,7.14,Completed,None,Available,Paid,125.13
SES-13745,2025-10-01,18:06:47,STN-VSKP-01,Visakhapatnam,SUV,Type 2,52,100,68,40.03,Completed,None,Charging,Paid,706.20
SES-13746,2025-10-01,08:26:44,STN-MUM-01,Mumbai,Hatchback,CCS,81,100,58,7.16,Completed,None,Available,Paid,118.94
SES-13747,2025-10-01,13:34:14,STN-CBE-01,Coimbatore,Sedan,Type 2,53,62,15,4.76,Completed,None,Available,Paid,83.06
SES-13748,2025-10-01,08:06:49,STN-BLR-01,Bengaluru,Hatchback,Type 2,82,92,21,3.64,Completed,None,Available,Paid,65.38
SES-13749,2025-10-01,08:50:45,STN-DEL-01,Delhi,Sedan,CCS,5,31,38,15.30,Completed,None,Available,Paid,244.27
SES-13750,2025-10-01,22:37:39,STN-VSKP-01,Visakhapatnam,Hatchback,CCS,37,38,86,0.40,Failed,Station Offline,Maintenance,Paid,6.71
SES-13751,2025-10-01,08:57:38,STN-DEL-01,Delhi,SUV,Type 2,39,39,35,0.00,Failed,Connector Error,Offline,Paid,0.00
SES-13752,2025-10-02,17:49:14,STN-BLR-01,Bengaluru,Sedan,CCS,58,100,77,21.68,Completed,None,Available,Paid,366.88
SES-13753,2025-10-02,17:50:21,STN-CBE-01,Coimbatore,SUV,CCS,60,100,88,35.64,Completed,None,Charging,Paid,614.37
SES-13754,2025-10-02,20:01:39,STN-VSKP-01,Visakhapatnam,Sedan,Type 2,19,22,25,1.14,Cancelled,None,Available,Refunded,0.00
SES-13755,2025-10-02,08:17:22,STN-VSKP-01,Visakhapatnam,Sedan,CCS,73,100,62,15.64,Completed,None,Charging,Paid,242.27
SES-13756,2025-10-02,08:40:08,STN-MUM-01,Mumbai,Sedan,Type 2,8,14,28,2.18,Cancelled,None,Available,Refunded,0.00
SES-13757,2025-10-02,07:40:53,STN-MUM-02,Mumbai,Hatchback,Type 2,88,100,56,4.45,Completed,None,Available,Paid,75.12
SES-13758,2025-10-02,08:03:13,STN-BLR-02,Bengaluru,Hatchback,CCS,68,100,99,11.74,Completed,None,Charging,Paid,206.97
SES-13759,2025-10-02,08:01:39,STN-DEL-02,Delhi,Crossover,CCS,26,49,41,15.57,Completed,None,Available,Paid,262.77
SES-13760,2025-10-02,07:13:19,STN-PUN-01,Pune,Hatchback,CCS,28,68,79,14.73,Completed,None,Available,Paid,257.76
SES-13761,2025-10-02,09:48:07,STN-PUN-01,Pune,Hatchback,Type 2,51,51,79,0.00,Failed,Charging Interrupted,Offline,Failed,0.00
SES-13762,2025-10-02,23:45:20,STN-MUM-01,Mumbai,Sedan,CCS,79,83,70,1.60,Failed,Payment Failure,Maintenance,Failed,0.00
SES-13763,2025-10-02,19:07:30,STN-DEL-01,Delhi,Hatchback,CCS,10,17,14,2.99,Completed,None,Charging,Paid,49.99
SES-13764,2025-10-03,09:39:41,STN-HYD-01,Hyderabad,Hatchback,CCS,31,80,68,20.86,Completed,None,Available,Paid,374.06
SES-13765,2025-10-03,07:40:17,STN-BLR-02,Bengaluru,Sedan,CCS,14,23,11,5.27,Completed,None,Available,Paid,87.33
SES-13766,2025-10-03,18:51:14,STN-BLR-02,Bengaluru,Hatchback,Type 2,43,48,11,2.08,Completed,None,Charging,Paid,38.29
SES-13767,2025-10-03,07:26:16,STN-MUM-01,Mumbai,SUV,CCS,78,100,110,18.93,Completed,None,Available,Paid,303.56
SES-13768,2025-10-03,18:48:49,STN-MUM-02,Mumbai,Crossover,CCS,41,50,12,6.80,Completed,None,Available,Paid,115.43
SES-13769,2025-10-03,01:36:40,STN-MUM-01,Mumbai,Hatchback,CCS,58,100,79,17.89,Completed,None,Available,Paid,318.30
SES-13770,2025-10-03,21:33:50,STN-KOL-01,Kolkata,Crossover,CCS,55,59,104,1.35,Cancelled,None,Maintenance,Refunded,0.00
SES-13771,2025-10-03,13:02:16,STN-HYD-01,Hyderabad,Sedan,CCS,64,94,52,15.51,Completed,None,Available,Paid,255.24
SES-13772,2025-10-03,19:45:37,STN-CHE-01,Chennai,Sedan,CCS,76,84,14,4.16,Completed,None,Charging,Paid,75.80
SES-13773,2025-10-04,19:47:28,STN-PUN-01,Pune,Crossover,CCS,55,88,59,21.22,Completed,None,Available,Paid,359.17
SES-13774,2025-10-04,21:32:16,STN-MUM-01,Mumbai,Sedan,Type 2,66,100,119,19.25,Completed,None,Charging,Paid,296.68
SES-13775,2025-10-04,15:25:07,STN-BLR-02,Bengaluru,SUV,CCS,53,69,19,13.50,Completed,None,Charging,Paid,228.61
SES-13776,2025-10-04,07:17:30,STN-MUM-02,Mumbai,SUV,Type 2,55,59,36,1.60,Failed,Network Error,Maintenance,Failed,0.00
SES-13777,2025-10-04,18:15:57,STN-PUN-01,Pune,Hatchback,CCS,32,55,33,9.90,Completed,None,Charging,Paid,179.15
SES-13778,2025-10-04,19:11:21,STN-HYD-02,Hyderabad,Sedan,Type 2,40,63,31,12.50,Completed,None,Available,Paid,211.79
SES-13779,2025-10-04,18:10:19,STN-VIJ-01,Vijayawada,Sedan,CCS,29,91,98,31.33,Completed,None,Charging,Paid,549.56
SES-13780,2025-10-04,15:26:02,STN-BLR-01,Bengaluru,SUV,CHAdeMO,40,50,12,9.26,Completed,None,Charging,Paid,160.27
SES-13781,2025-10-04,13:08:52,STN-BLR-02,Bengaluru,SUV,Type 2,81,97,25,13.48,Completed,None,Charging,Paid,238.06
SES-13782,2025-10-04,17:36:00,STN-HYD-02,Hyderabad,Sedan,CCS,64,93,39,16.25,Completed,None,Charging,Paid,249.17
SES-13783,2025-10-04,08:03:14,STN-MUM-02,Mumbai,Hatchback,CCS,11,43,52,11.85,Completed,None,Charging,Paid,191.51
SES-13784,2025-10-04,17:07:59,STN-BLR-02,Bengaluru,Hatchback,Type 2,69,76,13,3.07,Completed,None,Charging,Paid,49.16
SES-13785,2025-10-04,07:14:26,STN-MUM-01,Mumbai,Hatchback,CHAdeMO,77,100,116,9.48,Completed,None,Available,Paid,153.26
SES-13786,2025-10-04,21:46:07,STN-BLR-02,Bengaluru,Sedan,CCS,40,44,49,1.60,Failed,Station Offline,Maintenance,Failed,0.00
SES-13787,2025-10-04,16:54:41,STN-VIJ-01,Vijayawada,Hatchback,CCS,77,99,25,9.33,Completed,None,Available,Paid,165.38
SES-13788,2025-10-04,13:46:42,STN-MUM-02,Mumbai,Crossover,CCS,34,100,113,45.65,Completed,None,Charging,Paid,822.10
SES-13789,2025-10-04,11:14:34,STN-BLR-02,Bengaluru,SUV,CCS,51,100,114,39.79,Completed,None,Charging,Paid,695.63
SES-13790,2025-10-04,18:32:13,STN-HYD-01,Hyderabad,Sedan,CCS,33,100,119,38.37,Completed,None,Available,Paid,690.83
SES-13791,2025-10-04,23:52:48,STN-DEL-01,Delhi,Crossover,CCS,9,60,81,34.03,Completed,None,Available,Paid,627.04
SES-13792,2025-10-04,21:49:15,STN-VSKP-01,Visakhapatnam,SUV,CCS,69,100,97,27.64,Completed,None,Available,Paid,499.88
SES-13793,2025-10-05,08:41:36,STN-HYD-02,Hyderabad,Hatchback,CCS,73,91,25,7.40,Completed,None,Charging,Paid,130.00
SES-13794,2025-10-05,13:11:19,STN-CBE-01,Coimbatore,Sedan,Type 2,67,69,100,0.80,Failed,Network Error,Offline,Failed,0.00
SES-13795,2025-10-05,13:45:34,STN-CHE-01,Chennai,Hatchback,Type 2,60,100,75,16.08,Completed,None,Charging,Paid,281.56
SES-13796,2025-10-05,14:51:17,STN-DEL-01,Delhi,Crossover,CCS,21,71,64,32.45,Completed,None,Available,Paid,532.02
SES-13797,2025-10-05,08:01:58,STN-MUM-02,Mumbai,SUV,Type 2,55,79,29,20.25,Completed,None,Available,Paid,344.64
SES-13798,2025-10-05,18:17:21,STN-PUN-01,Pune,Sedan,CCS,41,43,60,0.80,Failed,Payment Failure,Offline,Failed,0.00
SES-13799,2025-10-05,18:52:00,STN-KOL-01,Kolkata,Sedan,CCS,13,72,93,30.52,Completed,None,Charging,Paid,538.33
SES-13800,2025-10-05,14:35:24,STN-HYD-01,Hyderabad,Sedan,Type 2,42,100,93,34.54,Completed,None,Available,Paid,519.75
SES-13801,2025-10-05,19:30:30,STN-KOL-01,Kolkata,SUV,Type 2,57,100,92,33.83,Completed,None,Available,Paid,623.62
SES-13802,2025-10-05,12:18:52,STN-KOL-01,Kolkata,Hatchback,Type 2,17,68,66,21.59,Completed,None,Charging,Paid,357.35
SES-13803,2025-10-05,07:30:44,STN-HYD-02,Hyderabad,Sedan,CCS,57,94,60,21.11,Completed,None,Available,Paid,339.63
SES-13804,2025-10-06,17:21:22,STN-MUM-02,Mumbai,Sedan,CCS,79,96,27,9.18,Completed,None,Charging,Paid,165.12
SES-13805,2025-10-06,08:14:25,STN-HYD-02,Hyderabad,SUV,Type 2,53,100,86,41.92,Completed,None,Available,Paid,689.69
SES-13806,2025-10-06,18:19:44,STN-BLR-02,Bengaluru,SUV,CCS,74,100,90,22.74,Completed,None,Available,Paid,389.33
SES-13807,2025-10-06,20:38:55,STN-CBE-01,Coimbatore,SUV,CCS,39,73,68,26.44,Completed,None,Available,Paid,417.48
SES-13808,2025-10-06,12:40:05,STN-DEL-02,Delhi,Hatchback,Type 2,20,82,106,25.22,Completed,None,Charging,Paid,422.27
SES-13809,2025-10-06,05:14:36,STN-MUM-01,Mumbai,Hatchback,CCS,17,39,37,9.61,Completed,None,Available,Paid,164.22
SES-13810,2025-10-06,17:38:08,STN-DEL-01,Delhi,Sedan,CCS,15,18,78,1.20,Failed,Network Error,Offline,Failed,0.00
SES-13811,2025-10-06,15:19:09,STN-BLR-02,Bengaluru,SUV,CCS,6,33,37,22.95,Completed,None,Available,Paid,380.63
SES-13812,2025-10-06,07:03:37,STN-BLR-01,Bengaluru,SUV,CCS,23,81,98,45.60,Completed,None,Charging,Paid,783.82
SES-13813,2025-10-06,06:40:00,STN-PUN-01,Pune,Sedan,CCS,49,100,93,29.37,Completed,None,Available,Paid,452.49
SES-13814,2025-10-06,12:23:26,STN-BLR-01,Bengaluru,SUV,CCS,50,98,94,38.63,Completed,None,Available,Paid,688.33
SES-13815,2025-10-07,21:42:34,STN-BLR-01,Bengaluru,Hatchback,CCS,51,67,22,6.80,Completed,None,Charging,Paid,111.75
SES-13816,2025-10-07,18:20:02,STN-HYD-01,Hyderabad,Sedan,Type 2,53,66,15,7.40,Completed,None,Charging,Paid,128.72
SES-13817,2025-10-07,18:09:32,STN-CHE-01,Chennai,Sedan,CCS,83,100,38,10.17,Completed,None,Charging,Paid,167.60
SES-13818,2025-10-07,21:51:05,STN-VSKP-01,Visakhapatnam,Hatchback,Type 2,46,100,115,23.35,Completed,None,Available,Paid,381.82
SES-13819,2025-10-07,19:54:39,STN-VIJ-01,Vijayawada,Hatchback,CCS,37,41,18,1.60,Failed,Connector Error,Maintenance,Failed,0.00
SES-13820,2025-10-07,06:03:58,STN-DEL-01,Delhi,SUV,CCS,45,65,38,16.21,Completed,None,Charging,Paid,286.03
SES-13821,2025-10-07,00:36:59,STN-KOL-01,Kolkata,Hatchback,CCS,73,98,47,10.71,Completed,None,Available,Paid,187.67
SES-13822,2025-10-07,10:40:22,STN-DEL-02,Delhi,Crossover,CCS,90,100,74,6.97,Completed,None,Available,Paid,108.74
SES-13823,2025-10-07,07:48:24,STN-BLR-02,Bengaluru,Sedan,CCS,23,81,65,33.68,Completed,None,Charging,Paid,583.89
SES-13824,2025-10-07,17:14:33,STN-VIJ-01,Vijayawada,Sedan,CCS,43,73,39,17.07,Completed,None,Charging,Paid,273.87
SES-13825,2025-10-07,10:53:36,STN-VIJ-01,Vijayawada,Sedan,Type 2,11,77,105,34.94,Completed,None,Available,Paid,622.21
SES-13826,2025-10-07,06:21:50,STN-BLR-01,Bengaluru,Hatchback,CCS,43,96,68,20.27,Completed,None,Charging,Paid,306.51
SES-13827,2025-10-07,09:38:02,STN-BLR-01,Bengaluru,SUV,Type 2,38,99,96,49.45,Completed,None,Available,Paid,902.83
SES-13828,2025-10-07,17:23:23,STN-PUN-01,Pune,Crossover,Type 2,48,100,112,34.20,Completed,None,Available,Paid,594.04
SES-13829,2025-10-08,18:06:24,STN-DEL-02,Delhi,Hatchback,CCS,73,75,67,0.80,Failed,Station Offline,Maintenance,Paid,14.45
SES-13830,2025-10-08,18:14:28,STN-DEL-02,Delhi,SUV,Type 2,72,87,19,12.04,Completed,None,Available,Paid,184.01
SES-13831,2025-10-08,19:09:31,STN-DEL-02,Delhi,Sedan,Type 2,67,69,117,0.68,Cancelled,None,Available,Refunded,0.00
SES-13832,2025-10-08,09:08:36,STN-BLR-02,Bengaluru,SUV,CHAdeMO,75,78,30,1.06,Cancelled,None,Available,Refunded,0.00
SES-13833,2025-10-08,13:13:03,STN-VSKP-01,Visakhapatnam,Sedan,CCS,52,100,65,28.36,Completed,None,Available,Paid,441.03
SES-13834,2025-10-08,10:27:13,STN-DEL-01,Delhi,Crossover,Type 2,7,30,35,16.75,Completed,None,Charging,Paid,308.95
SES-13835,2025-10-08,14:12:30,STN-DEL-01,Delhi,SUV,Type 2,89,100,24,9.43,Completed,None,Charging,Paid,163.26
SES-13836,2025-10-08,07:38:27,STN-BLR-02,Bengaluru,Sedan,Type 2,38,100,90,33.86,Completed,None,Charging,Paid,516.82
SES-13837,2025-10-08,09:31:08,STN-HYD-01,Hyderabad,SUV,CCS,13,49,44,29.39,Completed,None,Charging,Paid,521.38
SES-13838,2025-10-08,09:30:16,STN-BLR-02,Bengaluru,Sedan,CHAdeMO,65,100,98,20.64,Completed,None,Available,Paid,352.40
SES-13839,2025-10-08,18:12:54,STN-MUM-01,Mumbai,SUV,CHAdeMO,24,40,24,12.52,Completed,None,Charging,Paid,227.64
SES-13840,2025-10-09,17:05:47,STN-MUM-02,Mumbai,Sedan,Type 2,44,100,106,31.48,Completed,None,Available,Paid,486.61
SES-13841,2025-10-09,12:51:02,STN-VIJ-01,Vijayawada,SUV,CCS,16,80,84,53.90,Completed,None,Charging,Paid,977.31
SES-13842,2025-10-09,07:40:14,STN-MUM-01,Mumbai,SUV,Type 2,32,100,97,52.36,Completed,None,Charging,Paid,804.95
SES-13843,2025-10-09,16:41:51,STN-HYD-01,Hyderabad,SUV,CCS,52,62,15,8.76,Completed,None,Charging,Paid,140.81
SES-13844,2025-10-09,12:16:06,STN-VIJ-01,Vijayawada,Hatchback,CCS,78,100,37,8.53,Completed,None,Charging,Paid,155.50
SES-13845,2025-10-09,19:12:59,STN-HYD-01,Hyderabad,Sedan,CHAdeMO,79,100,72,10.96,Completed,None,Available,Paid,181.13
SES-13846,2025-10-09,07:35:27,STN-VIJ-01,Vijayawada,SUV,Type 2,11,13,38,0.80,Failed,Payment Failure,Offline,Failed,0.00
SES-13847,2025-10-09,08:52:10,STN-BLR-02,Bengaluru,SUV,CHAdeMO,86,86,57,0.00,Failed,Connector Error,Offline,Failed,0.00
SES-13848,2025-10-09,16:03:34,STN-BLR-02,Bengaluru,SUV,Type 2,87,100,72,11.52,Completed,None,Available,Paid,181.73
SES-13849,2025-10-09,18:26:09,STN-KOL-01,Kolkata,Crossover,CCS,18,20,67,0.80,Failed,Payment Failure,Offline,Failed,0.00
SES-13850,2025-10-09,16:19:28,STN-VIJ-01,Vijayawada,Sedan,CHAdeMO,85,100,30,8.24,Completed,None,Charging,Paid,128.64
SES-13851,2025-10-09,18:28:22,STN-CHE-01,Chennai,Hatchback,CCS,23,69,85,17.47,Completed,None,Charging,Paid,291.82
SES-13852,2025-10-09,22:20:47,STN-KOL-01,Kolkata,SUV,Type 2,58,79,31,19.09,Completed,None,Available,Paid,287.23
SES-13853,2025-10-09,07:40:11,STN-KOL-01,Kolkata,SUV,Type 2,64,88,36,20.78,Completed,None,Charging,Paid,383.12
SES-13854,2025-10-09,22:50:32,STN-PUN-01,Pune,Hatchback,CCS,71,74,94,1.20,Failed,Network Error,Maintenance,Failed,0.00
SES-13855,2025-10-09,06:21:20,STN-MUM-01,Mumbai,Sedan,CCS,38,99,88,34.58,Completed,None,Available,Paid,556.91
SES-13856,2025-10-10,09:42:51,STN-DEL-01,Delhi,Hatchback,CCS,45,85,66,15.80,Completed,None,Available,Paid,248.02
SES-13857,2025-10-10,18:35:46,STN-KOL-01,Kolkata,Sedan,CCS,35,95,91,34.37,Completed,None,Available,Paid,579.39
SES-13858,2025-10-10,16:31:57,STN-CHE-01,Chennai,SUV,CCS,43,56,19,10.45,Completed,None,Available,Paid,191.20
SES-13859,2025-10-10,20:32:57,STN-DEL-02,Delhi,Hatchback,CCS,82,100,31,7.80,Completed,None,Charging,Paid,125.16
SES-13860,2025-10-10,10:38:22,STN-HYD-02,Hyderabad,Sedan,Type 2,56,91,53,21.07,Completed,None,Charging,Paid,376.15
SES-13861,2025-10-10,04:01:01,STN-DEL-01,Delhi,Hatchback,Type 2,51,97,93,19.62,Completed,None,Available,Paid,302.70
SES-13862,2025-10-10,19:50:28,STN-VIJ-01,Vijayawada,Sedan,CCS,24,31,92,2.32,Cancelled,None,Available,Refunded,0.00
SES-13863,2025-10-10,18:59:02,STN-DEL-02,Delhi,Hatchback,Type 2,56,85,37,12.49,Completed,None,Charging,Paid,191.69
SES-13864,2025-10-10,11:35:28,STN-KOL-01,Kolkata,SUV,CCS,75,100,110,22.71,Completed,None,Available,Paid,374.83
SES-13865,2025-10-10,18:48:57,STN-CBE-01,Coimbatore,Hatchback,CCS,66,100,59,12.93,Completed,None,Available,Paid,221.99
SES-13866,2025-10-10,18:44:15,STN-CHE-01,Chennai,Crossover,CCS,9,62,60,35.49,Completed,None,Available,Paid,601.18
SES-13867,2025-10-10,08:33:49,STN-BLR-01,Bengaluru,SUV,Type 2,61,100,117,33.58,Completed,None,Available,Paid,549.18
SES-13868,2025-10-10,16:57:39,STN-CHE-01,Chennai,Sedan,CCS,8,13,10,2.98,Completed,None,Charging,Paid,46.46
SES-13869,2025-10-10,08:55:14,STN-CHE-01,Chennai,Hatchback,CCS,15,16,43,0.40,Failed,Network Error,Maintenance,Failed,0.00
SES-13870,2025-10-10,22:16:43,STN-CHE-01,Chennai,Sedan,CCS,23,56,44,18.98,Completed,None,Available,Paid,304.70
SES-13871,2025-10-10,06:05:07,STN-VSKP-01,Visakhapatnam,SUV,CHAdeMO,88,100,99,10.77,Completed,None,Charging,Paid,184.01
SES-13872,2025-10-10,19:31:50,STN-BLR-02,Bengaluru,Crossover,CHAdeMO,31,67,70,23.89,Completed,None,Available,Paid,406.72
SES-13873,2025-10-11,19:03:43,STN-VSKP-01,Visakhapatnam,Hatchback,CCS,33,52,39,7.51,Completed,None,Charging,Paid,117.72
SES-13874,2025-10-11,15:19:23,STN-MUM-01,Mumbai,Sedan,CCS,22,26,85,1.60,Failed,Connector Error,Maintenance,Paid,24.12
SES-13875,2025-10-11,18:25:24,STN-CHE-01,Chennai,Sedan,CHAdeMO,41,100,87,33.66,Completed,None,Charging,Paid,509.09
SES-13876,2025-10-11,07:09:57,STN-BLR-02,Bengaluru,Sedan,CCS,65,100,112,20.00,Completed,None,Available,Paid,352.06
SES-13877,2025-10-11,14:00:51,STN-VIJ-01,Vijayawada,SUV,CCS,51,100,77,45.69,Completed,None,Charging,Paid,780.23
SES-13878,2025-10-11,12:15:04,STN-DEL-02,Delhi,Sedan,CCS,24,33,85,2.91,Cancelled,None,Available,Refunded,0.00
SES-13879,2025-10-11,21:05:25,STN-CBE-01,Coimbatore,Hatchback,CHAdeMO,74,100,97,10.75,Completed,None,Available,Paid,178.96
SES-13880,2025-10-11,22:55:54,STN-PUN-01,Pune,SUV,Type 2,53,78,49,20.19,Completed,None,Charging,Paid,341.80
SES-13881,2025-10-11,18:44:51,STN-MUM-01,Mumbai,Crossover,CCS,19,88,104,50.74,Completed,None,Charging,Paid,916.38
SES-13882,2025-10-11,18:54:08,STN-KOL-01,Kolkata,Hatchback,CCS,22,65,74,16.19,Completed,None,Available,Paid,279.44
SES-13883,2025-10-11,16:49:52,STN-DEL-02,Delhi,Crossover,CHAdeMO,42,81,46,28.81,Completed,None,Available,Paid,491.04
SES-13884,2025-10-11,15:31:46,STN-VIJ-01,Vijayawada,Sedan,CCS,88,100,73,7.08,Completed,None,Available,Paid,123.14
SES-13885,2025-10-11,10:40:18,STN-KOL-01,Kolkata,SUV,Type 2,26,32,10,5.24,Completed,None,Available,Paid,80.58
SES-13886,2025-10-12,07:30:53,STN-HYD-01,Hyderabad,Sedan,CCS,80,95,24,8.45,Completed,None,Charging,Paid,134.26
